title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
泛在计算系统方向助理研究员, 一、招聘岗位关键字 开展基于人工智能及边缘计算的智能物联网研发，基础软件及物联网芯片的设计与开发。 二、岗位职责 主要作为骨干，负责牵头或参与相关科研项目的申请与执行，开展相关基础理论与关键技术研究；同时，推进技术研发与应用，建立相关新技术体系并开展相关示范应用项目的实施。 三、岗位要求 1. 计算机、自动化、通信工程或物联网等相关专业博士； 2. 专业基础方面，有良好的背景知识、研究基础和前期相关科研成果。能够把握相关领域的国际前沿发展趋势，对科研或者对成果产业化有浓厚兴趣。 3. 专业技能方面，具备某一方面深入的专业技能，例如：熟练掌握嵌入式软硬件设计方法及工具；熟练掌握物联网操作系统及基础软件设计方法；熟练掌握芯片设计技术；或具有信息融合和人工智能等专业技术背景；或者有大型物联网或相关系统的开发经验； 4、在工作经验方面，具有完成高水平学术研究的能力或潜质；或者有很强的工程项目经验和管理经验； 5、具备很强的组织能力和团队领导能力；进取心强、事业心强、责任感强，有团队精神。 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ,中科院计算所,互联网 游戏 软件,"2000人以上
",北京, 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_xld7s0trwce0?pcm=pc_SearchList
感知计算方向助理研究员, 一、招聘岗位关键字 从事泛在计算领域的新型人机感知界面、可穿戴新型终端技术及其应用系统的研发。 二、岗位职责 主要从事泛在计算领域的感知计算、媒体计算技术及其应用系统的研发，包括软硬件研发以及相关文档撰写等。 三、岗位要求 1、计算机相关专业，具有博士学位； 2、具有泛在计算、可穿戴计算、人机交互相关的基础理论知识和较高学术水平； 3、有较强的独立科研能力，良好的团队合作意识，较强的沟通能力，以及敬业和钻研精神。 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ,中科院计算所,互联网 游戏 软件,"2000人以上
",北京, 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_yxgo85zvucfq?pcm=pc_SearchList
自然语言处理方向助理研究员, （中科院特别研究助理） 一、招聘岗位关键字 计算机专业博士； 有用深度学习进行机器翻译或者人机对话相关研究的经验； 理论扎实，具有很强的独立科研能力，要求至少有3篇CCF A/B类一作文章； 责任心强，认真踏实，耐心细致，具有很强的组织管理能力； 中英文写作能力强，有很强的口头表达能力。 二、岗位职责 探索前沿科研课题，并指导研究生；项目管理。 三、岗位要求 计算机专业博士； 有用深度学习进行机器翻译或者人机对话相关研究的经验； 理论扎实，具有很强的独立科研能力，要求至少有3篇CCF A/B类一作文章； 责任心强，认真踏实，耐心细致，具有很强的组织管理能力； 中英文写作能力强，有很强的口头表达能力。 四、团队介绍 1. 专注于机器翻译、人机对话等自然语言处理方向研究； 2. 在自然语言处理唯一A类会议ACL发表论文接近40篇，并获得ACL 2019最佳长文奖，为国内迄今唯一获奖； 3. 多次在国内外权威的机器翻译评测比赛NIST、CCMT等获得第一名 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ,中科院计算所,互联网 游戏 软件,"2000人以上
",北京, 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_rgjxkhngaekh?pcm=pc_SearchList
生物医学图像助理研究员（中科院特别研究助理）, 【工作地点请看清】 工作地点在16号线地铁线稻香湖路地铁站附近，北京市海淀区北清路中关村环保园文松路龙芯产业园1号楼4楼，请看清地址，计算所分两个园区办公，老所在中关村三街，新所在北清路环保园（龙芯，睿芯，中科编易，中科智芯，高性能中心，高通量中心，集成应用，中科雷欧）。 【实习证明】 最好能提前过来实习，跟计算所签订3方实习协议（计算所版本），非三方协议（自己学校导师签字，学院或学校盖章，我所盖章），达到一定时间（书面6个月以上，最好书面8个月），可开具所里实习证明。实习待遇1500左右。 【正式入职】 写的日薪只是针对实习，正式入职提供有竞争力的薪酬。 【关键字】 生物医学图像处理，图像处理工具，深度学习，C/C++、Java、Perl、Python 【岗位职责】 参与国家、科学院以及横向的重大科研项目，从事生物医学图像处理相关的 研究工作 【任职要求】 1、生物医学图像处理、图像处理方向相关专业博士或博士后，或者硕士毕 业具有两 年以上工作经验； 2、有扎实的专业基础知识，能够把握相关领域的国际前沿发展趋势，发表 了一定数 量和质量的科研论文； 3、精通图像处理工具、熟悉深度学习相关软件，对生物医学图像有较为深 刻的理解； 4、有生物医学图像处理经验的优先； 5、编程熟练，掌握C/C++、Java、Perl、Python等编程语言； 6、具有良好的团队意识、沟通能力及敬业精神。 【团队介绍】 多项在研重大科研项目； 大咖云集，牛人团队； 曾荣获专利金奖； 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位，或优秀的硕士学位获得者；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ,中科院计算所,互联网 游戏 软件,"2000人以上
",北京, 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_rfsjjqfvaxft?pcm=pc_SearchList
计算机视觉算法实习生," 工作职责：     -负责对图像进行语义分析，包括但不限于交通标志检测与分类、场景语义分割、多目标追踪、单目深度计算、超分辨率重建、相似性度量及ocr文字提取等     -负责结合gps与图像识别信息，进行多目视觉定位 职位要求：     -对计算机视觉若干方向有强烈兴趣和基础, 如目标检测与分类、语义分割、目标追踪、深度计算、超分重建、相似性度量等     -有良好的编程基础，熟练掌握一门或多门编程语言，熟悉一种或多种深度学习框架     -有较强的文献获取能力，英语文献阅读能力，有较好的横向思维能力和动手能力，善于钻研思考     -在AI相关会议、期刊发表过论文优先     -计算机视觉相关领域博士优先 ",百度,互联网 游戏 软件,"外资企业
",2000人以上, 实力大背景 年轻群体 有转正机会 精彩活动 逗比同事 行业龙头 提供学习成长机会 老板nice 高大上办公环境 ,北京,https://www.shixiseng.com/intern/inn_v2z7ut4aynws?pcm=pc_SearchList
自然语言处理算法工程师, 岗位描述： 1、负责自然语言处理相关的技术研发工作，包括但不限于机器阅读理解、文本生成、文本匹配、文本分类、智能会话、信息抽取； 2、负责NLP领域前沿算法跟踪、实现及研发工作； 3、结合公司现有业务，使用深度学习技术解决实际问题，应用到相关产品中去。 职位要求： 1、熟悉Linux开发环境，熟练掌握Python/Java/C++等至少一门语言，具备极佳的数据结构和算法功底，能够独立完成模块开发和上线； 2、熟悉自然语言处理常见算法（语言模型、LDA、CRF、W2V等），深入理解LSTM、Attention、ELMo、Bert等模型； 3、精通机器阅读理解技术、信息抽取技术，有实际成果发表在国际高水平学术会议者优先，有在相关的自然语言处理竞赛中取得优异成绩者优先； 4、熟悉自然语言处理的其它子领域底层技术者优先； 5、具有团队合作精神，有责任感，对工作认真负责，抗压能力强，有较强的协调和沟通能力； 6、具备良好的数学基础和英语阅读能力。 ,深思考Ideepwise,互联网 游戏 软件,"民营企业
",50-150人, 北京 弹性工作 留用机会大 免费宿舍提供 本科及以上 可转正 薪资奖励机制 ,北京,https://www.shixiseng.com/intern/inn_hmkmnrifyu4a?pcm=pc_SearchList
RISC-V AI加速算法实习生, 工作内容： 1，  在专家指导下，基于RISC-V架构研发AI加速算法与软件。 2，  算法/软件测试与分析。   条件： 1， 与知名RISC-V企业合作。 2， 提供最先进的RISC-V开发板或仿真器。   职位要求： 1，  本科（或以上）在校生，实习至少6个月，平均每周保证2天或以上的实习时间。 2， 熟悉C++，了解python。 ,TensorChip ,电子 通信 硬件,"民营企业
",15-50人, 高科技 高水平专家 院士合作 中科院 清华电子系 ,北京市/北京,https://www.shixiseng.com/intern/inn_0tjovo8qshrk?pcm=pc_SearchList
【阿里巴巴-春招】机器学习算法, 【阿里巴巴春季校园招聘，面向2020.10-2021.6毕业生】---秋招热身，有转正机会 岗位描述Job Description 我们专注于大数据之上的机器学习算法研究与应用，如果你了解机器学习、深度学习、强化学习、迁移学习、主动学习、特征提取与稀疏学习、等级学习等相关知识，对人工智能抱有极大的热情，勇于挑战各种实际应用难题，欢迎加入我们！ 具体职责包括但不限于： 1、负责机器学习、深度学习领域的技术研发工作，包括但不限于神经元网络模型设计与优化、强化学习、迁移学习、主动学习、维度降低、核方法、谱方法、特征提取与稀疏学习、等级学习、推荐、随机优化等的算法和系统研发等； 2、负责机器学习尤其是深度学习前沿问题的探索与研究，结合未来实际应用场景，提供全面的技术解决方案； 3、负责提供分布式的算法实现的解决方案，大幅提升算法计算规模和性能； 4、负责提供大数据分析建模方案，沉淀行业解决方案，协助拓展业务边界。 岗位要求Qualifications 1、本科及以上学历，硕士博士优先，计算机、数学、电子工程、通信等相关专业； 2、熟悉常用机器学习算法，对模式识别、深度学习、增强学习等相关领域，极佳的工程实现能力，精通C/C++、Java、Python等至少一门编程语言； 3、候选人有数理分析方面良好的素养以及数理统计基础； 4、良好的数据敏感能力、较强的逻辑分析能力； 5、有实际成果并发表在国际顶级会议、期刊者优先，有在KDDCUP、ImageNet、MSCOCO、ICDAR等权威比赛中取得优异成绩者优先。 6、有deeplearning的经验，有linux下开发经验的，大规模数据处理经验优先。 同时，我们还希望你： 1. 学习能力强，对新事物保有好奇心，并能快速适应新环境 2. 良好的沟通能力和团队协同能力；能与他人合作，共同完成目标 3. 对所在领域有热情，相信方法总比困难多，善于独立思考并反思总结 还在犹豫什么？我们期待着你的加入 ,高德地图,互联网 游戏 软件,"民营企业
",2000人以上, 优质团队 公平晋升 伙伴好 海归大牛 前景广阔 定向培养人才 ,北京市/北京,https://www.shixiseng.com/intern/inn_xun6u0plehcd?pcm=pc_SearchList
【阿里巴巴-春招】视觉算法实习生, 【阿里巴巴春季校园招聘，面向2020.10-2021.6毕业生】---秋招热身，有转正机会 岗位描述Job Description 高德地图拥有海量的图像/视频数据，强大的计算能力和巨大的市场空间。我们需要你具有计算机视觉相关基础知识和视觉分析、诊断、搜索、合成等方面的实践经验。我们期待聪明、乐观、皮实、自省、追求卓越和自我驱动的优秀人士加入，共同开创视觉技术的新格局。 具体职责包括但不限于： 1、负责图像/视频的分析、诊断、搜索、合成等方面的算法研究、系统研发和产品开发，包括图像检测、图像分类、图像分割、图像跟踪、视频语义分析、人脸识别与分析、车辆与人员的检测识别与跟踪、工业与医学诊断、图像/视频搜索、页面分析与自动合成、OCR等； 2、负责图像/视频相关算法的前沿技术探索，包括机器学习方法以及深度学习在机器视觉中的应用，以及计算机视觉与自然语言处理、计算机图形学等相关领域的联合创新。 岗位要求Qualifications 1、 本科及以上学历，硕士博士优先，计算机、数学、通信、自动化等相关专业； 2、 极佳的工程实现能力，熟练掌握C/C++、Java、Python等至少一门语言 ，ACM/ICPC、topcoder等编程比赛获奖者优先； 3、 良好的科研能力，有成果发表在ICCV、CVPR、NeurIPS、ICML、TPAMI等国际顶级会议、期刊者优先 ； 4、 良好的逻辑和数据分析能力，Kaggle、阿里天池大赛、以及相关学术会议组织的权威比赛获奖者优先； 5、 熟悉计算机视觉、机器学习、图像/视频分析与处理等相关领域技术和应用，有大量实践经验者优先。 同时，我们还希望你： 1. 学习能力强，对新事物保有好奇心，并能快速适应新环境 2. 良好的沟通能力和团队协同能力；能与他人合作，共同完成目标 3. 对所在领域有热情，相信方法总比困难多，善于独立思考并反思总结 还在犹豫什么？我们期待着你的加入！ ,高德地图,互联网 游戏 软件,"民营企业
",2000人以上, 优质团队 公平晋升 伙伴好 海归大牛 前景广阔 定向培养人才 ,北京市/北京,https://www.shixiseng.com/intern/inn_8ybypsxx6avd?pcm=pc_SearchList
2021实习-数据挖掘/机器学习算法实习生," 工作职责： 1、参与K12在线教育AI核心产品算法设计与开发； 2、参与用户画像与学习能力模型体系建设，深入挖掘用户数据； 3、快速迭代不断提升用户产品使用体验； 4、跟进业界相关技术进展并进行策略技术的规划和创新。 任职资格： 1、计算机或相关专业本科以上学历； 2、良好的逻辑思维能力，敏锐的数据洞察力，较强的总结归纳能力； 3、良好的团队合作精神，敢于接受挑战； 4、掌握C,C++,PYTHON语言，熟悉数据结构和算法； 5、熟悉数据挖掘、机器学习、自然语言处理、语音识别等相关技术； 6、具有工业级搜索引擎/语音识别系统/个性化教育产品相关项目经验者优先。 ",作业帮,互联网 游戏 软件,"民营企业
",2000人以上, 稳定高速增长 有平台有机会 创业型公司 学习型 你的舞台 ,北京市/北京,https://www.shixiseng.com/intern/inn_6h3v4quxe7wa?pcm=pc_SearchList
无人车决策工程师实习生, 岗位职责： 1) 参与自动驾驶场景下车辆行为决策算法的开发； 2) 参与中心端交通智能化调度算法的开发； 3) 基于开发测试平台，进行决策算法的测试和改进； 4) 配合团队完成其他工作。   任职要求： 1) 硕士及以上学历，车辆、机器人、自动化、计算机等相关专业； 2) 熟练掌握ROS系统和C++编程； 3) 熟悉决策算法/交通管理调度算法，有自动驾驶相关经验者优先； 4) 具有较强的协调与沟通能力、良好的团队合作意识。 ,慧拓智能,汽车 机械 制造,"民营企业
",50-150人, 拥抱变化 累积专业经验 潜力人 不定期下午茶 热情团队 无人车 ,北京市/北京,https://www.shixiseng.com/intern/inn_wfvictutjlue?pcm=pc_SearchList
2021实习-图像算法实习生, 工作职责： 1、参与作业帮核心产品的图像相关算法设计与开发； 2、基于深度学习进行各类模型的设计、调优、改进； 3、负责大规模深度图像算法服务的架构设计及优化。 任职资格： 1、编程基本功扎实，熟练掌握C/C++、Python等语言及常用算法和数据结构； 2、良好的逻辑思维能力，敏锐的数据洞察力，较强的总结归纳能力； 3、良好的团队合作精神，敢于接受挑战； 4、对于以下领域之一有实际项目经验者优先： -熟练掌握计算机视觉和图像处理的基本算法，熟练掌握OpenCV； -使用深度学习解决图像中的目标检测和识别、图像分类、图像内容理解、图像分割等； -熟悉Caffe/Tensorflow/PyTorch等至少一种深度学习框架，熟练搭建常见网络结构； -使用CUDA/cuBLAS/cuDNN等进行GPU编程，并进行性能调优。 ,作业帮,互联网 游戏 软件,"民营企业
",2000人以上, 稳定高速增长 有平台有机会 创业型公司 学习型 你的舞台 ,北京市/北京,https://www.shixiseng.com/intern/inn_voncfgzvfugg?pcm=pc_SearchList
网络安全实习生（算法方向）, 青藤云安全诚邀算法攻城狮加盟，与青藤云安全的大数据专家、白帽子一道，捕捉危害主机安全的攻击者们。 加入我们团队，你将会得到如下机会： 团队项目是青藤云安全一直以来的重点项目，提供未来主机安全的核心能力，由公司高层直管，因此会得到充足的资源支持和晋升机会； 通过项目，我们的团队成员可以和来自IBM、360的科学家合作，深入学习异常检测模型，从而成为该领域的专家。众所周知，安全行业的人才一直以来都是稀缺人才，用算法解决安全问题是未来安全发展的主阵地。加入我们，你也会成为被争夺的安全圈稀缺人才； 将各种聚类、分类、异常检测、集成学习、深度学习等业界最新的人工智能算法用于工程实践； 充分利用青藤云安全这一主机安全平台，利用全网所有主机的各种行为数据，捕捉用户行为特征，构建用户行为画像，让安全之光照亮主机安全的每个角落，让攻击者无所遁形。 在这里你将有机会使用青藤云安全的平台，与我们的数据专家一道，将主机上最全面的数据变成有用的知识。加入我们，跟青藤云安全一起成长！ 工作职责: 主要在线上靶机做攻击复现，靶机，操作手册，，这些攻击都是咱们公司的人做的，所以有问题也可以请教他们。 主要收获快速学习并实战所有的攻击姿势，然后基于这些数据，分析检测检测思路，是一个非常优质的学习实战机会 任职要求： 211、985硕士以上学历，计算机相关专业，对安全 ,青藤云安全,互联网 游戏 软件,"民营企业
",150-500人, 不打卡 双休 技术大拿 早10晚7 ,北京,https://www.shixiseng.com/intern/inn_sguv6n8thaks?pcm=pc_SearchList
算法实习生-电子电路," The position is responsible for implementing and maintaining software and algorithms related to advanced analysis and simulation tools used in the development of VLSI circuits.    Position Requirements:   Ø Numerical analysis, especially numerical linear algebra, sparse matrix techniques, or numerical methods for solution of ordinary and partial differential equations. Ø Large-scale scientific computing and deployment of parallel numerical algorithms ",Cadence,互联网 游戏 软件,"民营企业
",150-500人, 定期培训 ,北京,https://www.shixiseng.com/intern/inn_36wxprbgal5t?pcm=pc_SearchList
视觉算法实习生,"   联想研究院招聘视觉算法实习生4名(限博士或优秀的硕士) 招聘要求: 1. 熟悉算法,python&semi 数学好，动手能力强； 2. 985研究生以上学历&semi 3. 追求最新技术，踏实肯干&semi 工作内容: 1. 图像分割&semi 视频流中人像抠图&semi 2. 深度学习可解释性，可视化 3. 至少6个月，每周4天以上 4. 发顶会文章 ",联想,互联网 游戏 软件,"民营企业
",2000人以上, 福利补贴 行业领跑 地铁站旁边 ,北京,https://www.shixiseng.com/intern/inn_1mfylvtlz0yb?pcm=pc_SearchList
无人车决策算法实习生, 岗位职责： 1、参与自动驾驶场景下车辆行为决策算法的开发； 2、参与中心端交通智能化调度算法的开发； 3、基于开发测试平台，进行决策算法的测试和改进； 4、配合团队完成其他工作。   任职要求： 1、硕士及以上学历，车辆、机器人、自动化、计算机等相关专业； 2、熟练掌握ROS系统和C++编程； 3、熟悉决策算法/交通管理调度算法，有自动驾驶相关经验者优先； 4、具有较强的协调与沟通能力、良好的团队合作意识。 ,慧拓无限,互联网 游戏 软件,"民营企业
",50-150人, 90后氛围 胸怀天下 发展迅速 无人驾驶 技术大牛 ,北京,https://www.shixiseng.com/intern/inn_qqnkatkakq70?pcm=pc_SearchList
机器人轨迹规划算法实习生," 岗位描述 工业机器人相关轨迹规划，运动学以及碰撞检查等算法研究 要求： 熟练掌握工业机器人基本知识，如DH参数，IK,FK，四元数等； 熟悉常见工业机器人轨迹规划算法； 编程和算法基本功扎实，熟练掌握C++，以及至少一门脚本语言（如Python）。 求知欲强烈，学习能力强。 能够顺畅地读写英文论文和文档。 自我驱动，追求工作的成就感和价值。 具有良好的团队合作能力和沟通能力。 硕士学历及以上 清华创业团队，午饭/晚饭补贴，可转正，双休不加班 实习面试安排： 优先面试2个月内可到岗的同学，其他等待期过长的同学可先收藏职位信息，在可入职时间前1个月时投递简历。 实习时间要求： 连续3个月，每周工作日（周一至周五）出勤4-5天（此项不满足则无需投递） ",梅卡曼德 ,互联网 游戏 软件,"民营企业
",150-500人, 机器学习 五险一金 饭补车补 清华海归团队 十四薪 周年红包 ,北京市/北京,https://www.shixiseng.com/intern/inn_x3kfbhease7j?pcm=pc_SearchList
算法工程实习生, 工作描述 参与脉脉底层知识图谱的后台开发、模型优化，参与海量用户数据的处理和分析。 岗位要求 1. 计算机、数学相关专业本科以上在校生； 2. 编程基本功扎实，熟练掌握python、shell等开发语言、常用算法和数据结构； 3. 掌握mysql、hive、spark等数据库及数据处理技术，接触过常用的大数据处理和分析平台 或 有过完整模块功能开发经验（编写过1000行以上代码经历或算法编码实现优先）； 4. 对概率论、统计分析、随机过程等数学分支熟练掌握&semi 5. 具有良好的学习、沟通、团队协作、分析解决问题的能力，有责任心，和主动性； 6. 有良好的维护文档的习惯，有提炼工作成果至一般化组件的欲望。  ,脉脉,互联网 游戏 软件,"民营企业
",150-500人, 领域广 干货实习 精英共事 定期娱乐活动 优秀的团队 平台好 包三餐 学习机会 发展空间 ,北京,https://www.shixiseng.com/intern/inn_ui2i1rlkehci?pcm=pc_SearchList
视觉/图形学算法实习生, 【岗位职责】 1、参与三维重建、动画、渲染、仿真、虚拟/增强现实等方面的算法研究和产品开发； 2、负责计算机图形学相关算法的前沿技术探索。 【希望你】 1、打心底里喜欢、热爱算法、研究； 2、极佳的工程实现能力，熟练C/C++、Java、Python等至少一门语言 ，ACM/ICPC、topcoder等编程比赛获奖者优先； 3、良好的科研能力，有成果发表在SIGGRAPH、SIGCHI、ICCV、CVPR、TPAMI、ToG等国际顶级会议、期刊者优先； 4、熟悉计算机图形学、机器学习、图像/视频分析与处理等相关领域技术和应用，有大量实践经验者优先； 5、每周能至少全职实习4天，能持续3个月以上； 6、钻得进去、坐的住、聊得来。 ,迈吉客科技,互联网 游戏 软件,"民营企业
",15-50人, 行研 寻找自己 国际视野 前景好 参与团队决策 有转正机会 ,北京市/北京,https://www.shixiseng.com/intern/inn_53qrznykghjz?pcm=pc_SearchList
slam实习生, 岗位职责： 1、负责大规模点云处理，包含点云降噪、分割、拼接等任务 2、负责开发、测试真实生产场景下的3D SLAM任务 3、负责研究、开发、测试语义级别3D地图任务 4、负责探索、研究深度学习（DL）在 SLAM领域的技术应用 任职要求: 1、良好的编程能力， C/C++或 Python 2、熟悉使用常见的图优化工具，GTSAM、ceres、g2o等 3、熟练掌握经典开源SLAM或3D重建框架者优先 4、熟悉语义最新语义slam框架者优先 5、有利用深度学习方法处理点云经验者优先 6、工作积极主动，责任心强 7、要求至少能实习3个月 ,格灵深瞳,互联网 游戏 软件,"民营企业
",150-500人, 扁平化管理 转正机会 导师制 开放共赢 企业独栋 制度人性化 ,北京市/北京,https://www.shixiseng.com/intern/inn_t07zdfb4t5fe?pcm=pc_SearchList
数据分析实习生, 岗位需求：  1. 根据实际需求编写爬虫，设计爬虫策略和防屏蔽规则，提升app和网页抓取的效率和质量；  2. 负责数据爬虫的设计与开发（如抓取调度，多样化抓取，页面解析和结构化抽取，数据存储和读取等）；  3. 设计和优化爬虫策略，提升爬虫抓取效率与稳定性；  4. 汇总整理爬取后的数据并进行定向分析；  5. 对美和潮流有较好认知、对数据分析感兴趣者优先  任职条件  1.熟悉Python编程语言，熟悉scrapy，pyspider等爬虫框架。  2.有mysql，mongo等数据库开发经验。  3.熟练使用excel，有较好分析报告撰写能力。  4.每周出勤不少于4天，能实习6个月以上者优先。 ,B612咔叽,互联网 游戏 软件,"民营企业
",15-50人, ,北京,https://www.shixiseng.com/intern/inn_i4n77ixwrv7p?pcm=pc_SearchList
算法实习生, 职位职责：  1、辅助算法人员处理视频AI智能分析系统中数据处理、模型训练、模型验证、数据集制备等工作；    职位要求：  1、本科及以上学历，计算机、机器学习和模式识别相关专业；  2、具备强悍的编码能力，熟悉 linux 开发环境，熟悉 C++ 和 Python 语言优先；  3、热爱计算机科学和互联网技术，对人工智能类产品有浓厚兴趣；  4、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。 ,广联达,互联网 游戏 软件,"股份制企业
",2000人以上, 氛围好 福利多 成长快 积累实战经验 校招Offer 技术牛人多 有食堂 ,北京,https://www.shixiseng.com/intern/inn_0f44i6k9oazy?pcm=pc_SearchList
