title,jobDescrib,companyName,companyIndustry,companyScal,companyTage,companyLocation,jobUrl,salary,publicDate,degree
算法工程师,[],汉得利（常州）电子股份有限公司,['500-1000人'],['电子技术/半导体/集成电路'],常州,https://jobs.51job.com/changzhou/119391016.html?s=01&t=0,0.8-1万/月,04-25,"['常州\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
算法工程师,"['\xa0\xa0', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0']",拜椰特（上海）软件技术有限公司,['少于50人'],"['计算机软件,计算机服务(系统、数据服务、维修)']",上海-浦东新区,https://jobs.51job.com/shanghai-pdxq/121569673.html?s=01&t=0,1-1.5万/月,04-25,"['上海-浦东新区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-25发布\xa0\xa0', '\xa0\xa0计算机科学与技术 软件工程']"
大数据算法工程师,"['1. 挖掘能源领域的数据价值；', '2. 开发或者应用业界先进的模型和算法对公司的海量数据进行分析与利用；', '3. 撰写专业的技术报告或者数据分析报告；', '4. 各种会议或者客户侧的技术宣讲；', '任职要求：', '1. 最低学历：硕士及以上学历（含），数学/统计学/物理学/能源/大气/计算机及相关学科；', '2. 专业技术及技能建议：良好的数据敏感度与逻辑分析能力，良好的学习能力，极强的数据建模能力，在各类数据建模或者科学竞赛中获奖者优先。', '3.工作经验建议：熟练操作excel, 能够用ppt撰写分析报告，熟练应用SPSS、Python、MATLAB软件或其他统计分析软件的其中一种；了解统计类的机器学习算法，掌握Hadoop、Hive、PIG等优先；', '4. 管理能力要求：良好的英语阅读能力，能够读懂技术类英语学术文章；', '5. 个人品质要求：具有良好的学习、好奇心、领悟能力，有探索事物本质的激情，主动的工作态度，善于沟通协调，能够主动工作，极强的表达和总结能力。']",无锡英臻科技有限公司,['50-150人'],"['计算机服务(系统、数据服务、维修),新能源']",无锡,https://jobs.51job.com/wuxi/118811425.html?s=01&t=0,1.5-2万/月,04-25,"['无锡\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
通信算法工程师,"['岗位职责：', '1、从事无线电通信信号处理相关关键技术的研究工作；', '2、负责信号处理相关模型构建（包括FFT、DDC、信号检测与识别、参数估计、各种信号调制/解调、信号编解码以及阵列信号处理等）以及算法设计开发等工作；', '3、参与信号处理算法的调试、验证以及优化相关工作应用；', '4、负责和指导团队算法能力构建以及应用落地。', '任职要求：', '1、本科及以上学历，通信、信号处理、信息与通信工程、计算机科学技术等相关专业；', '2、能够深入理解信号与系统、通信原理、数字信号处理、软件无线电等基本理论，熟悉模拟和数字信号的调制/解调、频谱分析、信号检测与识别、信号编解码等技术；', '3、精通MATLAB、C/C++等仿真建模以及开发验证；', '4、具备2年以上信号与信息处理、算法设计开发等相关经验，有机器学习、无线电监测领域行业经验优先；', '5、具有积极的工作热情以及团队协作精神。']",成都中亚通茂科技股份有限公司,['150-500人'],"['通信/电信/网络设备,电子技术/半导体/集成电路']",成都,https://jobs.51job.com/chengdu/110119271.html?s=01&t=0,2-3.5万/月,04-25,"['成都\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布\xa0\xa0', '\xa0\xa0计算机科学与技术 电子信息工程']"
算法工程师（路径规划方向）,[],苏州艾吉威机器人有限公司,['50-150人'],"['仪器仪表/工业自动化,计算机软件']",苏州,https://jobs.51job.com/suzhou/103156569.html?s=01&t=0,1.5-2.5万/月,04-25,"['苏州\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-25发布']"
机器视觉/算法/图像识别/软件工程,"['1、负责机器视觉项目的软件开发、设计工作；', '2、负责设备视觉部分选型（相机、镜头、光源等）以及视觉工具算法的确定；', '3、确定视觉检测算法及软件的编写；', '4、跟进客户现场视觉系统的安装调试工作、编写视觉项目操作手册，对视觉软件的调试和运用做好培训。', '任职要求：', '1、计算机、图像处理、自动化、光学相关专业，本科及以上学历。', '2、熟练使用C#、VB语言编程,熟悉视觉工具VisionPro优佳。', '3、熟悉机器视觉镜头，光源，相机的特点并有选型经验，熟练视觉系统搭建和结构设计。', '4、熟悉图像处理常用算法原理，并能够灵活运用算法进行图像匹配、定位、分割和识别。', '5、熟悉工厂自动化设备。', '6、有一定的英语基础，能看懂简单的英文技术资料。', '7、二年以上机器视觉相关工作经验，熟悉康耐视产品者尤佳。', '8、能接受国内1个月内的出差安排；', '注：以上条件如熟练程度稍逊，或只有部分几项符合要求，建议应聘机器视觉助理工程师、或技术员等相关岗位。']",广州三拓识别技术有限公司,['50-150人'],['机械/设备/重工'],广州-黄埔区,https://jobs.51job.com/guangzhou-hpq/77645268.html?s=01&t=0,1.2-1.8万/月,04-25,"['广州-黄埔区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-25发布\xa0\xa0', '\xa0\xa0普通话\xa0\xa0', '\xa0\xa0软件工程 计算机科学']"
模型算法工程师,"['岗位职责：', '1. 高效率、高性能算法研发与文档编写； ', '2. 完成上级安排的其他工作任务。', '公司网址：www.zhonghaichaotec.com', '欢迎投递者投递前先了解我们公司，我们是纯软件公司，不适合者请勿投递！谢谢合作。', '岗位要求： ', '1. 数学、物理、测绘专业优先！计算机、物理、数学/应用数学、海洋环境、水声、GIS等专业，大学本科及以上学历；', '2.有两年以上C、C++算法研发工作经验者优先； ', '3. 精通数据结构与算法、计算机图形学、图像处理算法； ', '4. 精通Matlab、OpenGL、数据存储算法； ', '5. 具备钻研精神、良好的交流沟通能力、思维严谨、能主动承担工作压力； ', '6. 具备一定的英文资料阅读能力和技术文档编写的能力；', '7. 熟悉OSG开发者优先；  ', '8. 熟悉Linux平台者优先； ', '9. 有产品设计经验者优先。', '薪资待遇：6k-16k/月']",青岛中海潮科技有限公司,['少于50人'],"['计算机软件,计算机服务(系统、数据服务、维修)']",青岛-市南区,https://jobs.51job.com/qingdao-snq/119606786.html?s=01&t=0,0.6-1.6万/月,04-25,"['青岛-市南区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布\xa0\xa0', '\xa0\xa0普通话一般']"
音频算法工程师,"['1.数字信号处理相关专业；', '2.英语4级以上，具有较好的英文读写水平；', '3.精通数字信号处理尤其是音频信号处理；', '4.熟悉C/C++、Matlab和DSP汇编语言；', '5.有语音、音频信号处理尤其是助听器算法研发经验者优先；', '6.良好的沟通能力和团队合作精神。', '7.熟悉音频信号的DSP处理，精通专业的放大、降噪、滤波反馈抑制等算法开发；', '8.本科以上学历，DSP算法相关专业。']",厦门新声科技有限公司,['150-500人'],"['电子技术/半导体/集成电路,医疗设备/器械']",厦门,https://jobs.51job.com/xiamen/110831542.html?s=01&t=0,1.5-3万/月,04-25,"['厦门\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布\xa0\xa0', '\xa0\xa0英语熟练']"
算法总监,"['1、负责公司人工智能的前沿技术研发工作，有能力实现关键技术突破。', '2、负责推进公司人工智能项目的最终落地，包括：机器学习产品训练、图像识别等；', '3、和业务团队深入合作，根据业务方的实际需要及反馈，不断优化业务发展中遇到的人工智能产品和平台架构等问题；', '4、培养团队成员，建立内部培训体系，提高团队整体专业技能。', '任职要求：', '1、具有实际深度学习研发背景，熟悉至少一种深度学习框架，如：TensorFlow、Keras、Caffe、Theano、ConvNet、Torch等；', '2、掌握Python、 R以及C/C++语言', '3、在以下领域有深入的研究：', '4、统计机器学习（如深度神经网络、Boosting、图模型、概率统计、优化方法等）', '5、计算机视觉（如图像分割和配准、图像识别理解、目标检测和跟踪、OCR、增强现实、图像质量评价等）', '6、熟悉OpenCV、Caffe、Tensorflow等开源软件工具；', '7、熟悉Hadoop、Spark等大数据平台', '8、具备项目推进能力，有带队实现过人工智能产品从实验阶段到最终落地的实际项目和管理经验，有项目成果产出；']",苏州凯普斯企业管理咨询有限公司,['少于50人'],['教育/培训/院校'],异地招聘,https://jobs.51job.com/wuxi/117516829.html?s=01&t=0,7-10万/月,04-25,"['无锡\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0博士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
算法工程师,"['岗位职责:', '负责各种复杂算法的开发，Flash相关的算法开发。', '任职资格:', '1、精通C/C++等\xa0编程语言；', '2、熟悉计算机体系结构和操作系统原理；', '3、熟悉数据机构算法。']",合肥沛睿微电子股份有限公司,['50-150人'],"['计算机软件,电子技术/半导体/集成电路']",合肥-瑶海区,https://jobs.51job.com/hefei-yhq/120104985.html?s=01&t=0,0.6-1.2万/月,04-25,"['合肥-瑶海区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-25发布']"
图像算法工程师,"[' ', '  1. 图像处理算法的研发和优化； ', '  2. 3A(AWB/AEC/AF)算法的研发和优化； ', '3.负责相关视频图像处理与分析算法的代码实现、集成、测试与维护；', '  4. 利用深度学习进行图像相关的算法设计，主要涉及模型的选型和训练、算法优化及研究等。 ', '5.负责公司产品的图像/视频算法工作，包括但不限于：3D动画，人脸识别，手势识别、模式识别、机器视觉、图像增强，AR等等', '  ', ' ', '            ', '1. 计算机或相关专业本科以上学历，有扎实的高数基础', '  2. 具备图像处理基础知识,对isp pipeline和3A stats有一定的理解； ', '  3. 有美颜、HDR等相关图像算法的开发经验； ', '  4. 熟悉深度学习原理和基本模型，能运用FPGA做算法，熟练使用Caffe、TensorFlow等常用深度学习工具； ', '  5. 深度学习相关算法，在公开测试集取得优异效果或在等***会议发表论文者优先； ', '  6. 熟悉平台(高通、MTK)camera软件流程； ', '  7. 熟悉matlab或者photoshop者优先。 ']",杭州无创光电有限公司,['少于50人'],"['医疗设备/器械,电子技术/半导体/集成电路']",杭州,https://jobs.51job.com/hangzhou/105054378.html?s=01&t=0,3-4万/月,04-25,"['杭州\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
FPGA 算法工程师,"['岗位职责：', '1、负责项目的系统划分、FPGA系统设计与开发；', '2、配合IC设计工程师设计相应的功能模块，设计基于FPGA逻辑验证和功能开发；', '3、配合IC设计工程师进行算法验证以及FPGA实现；', '4、同算法、硬件、软件设计人员一起完成相关方面项目规划以及联调；', '5、负责项目和产品相关文档的编写工作；', '6、领导交办的其他相关工作。', '岗位要求：', '1、电子信息工程、软件工程、计算机、自动化类等相关专业;', '2、熟练掌握Verilog或VHDL硬件描述语言；', '3、熟练运用ISE、modelsim、vivado等FPGA开发工具；', '4、熟练掌握V7、Ultrascale、ZYNQ等FPGA开发；', '5、精通SPI、I2C、UART、CAN等基础通信协议，熟悉其他各种通信协议，熟悉LVDS、SDRAM、FLASH、DDR、PCIE、SRIO、以太网等接口工作原理；', '6、熟悉SerDes、Rapidio、DDR3/4、PCIE、JESD204B等高速接口工作原理并完成逻辑编码。']",无锡翼盟电子科技有限公司,['少于50人'],"['电子技术/半导体/集成电路,通信/电信运营、增值服务']",无锡-锡山区,https://jobs.51job.com/wuxi-xsq/118835355.html?s=01&t=0,1-1.5万/月,04-25,"['无锡-锡山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-25发布']"
图像算法工程师,"['1、负责对公司产品算法的开发与设计，并具备对需求变更的应变能力；', '2、负责对公司项目的支持，解决项目应用过程中的技术难题；', '3、负责公司自有项目及产品的算法相关工作量评估；', '4、可以按照计划完成本人的开发任务。', '1、计算机或相关专业本科学历及以上；', '2、3年及以上图像算法工作经验；', '3、精通Python语言，熟悉TensorFlow、PyTorch、Caffe等至少一种深度学习框架；', '4、具有良好的沟通能力和团队精神，较强的学习能力，发现问题和分析问题的能力；', '5、对数据结构和算法设计有强烈兴趣，掌握分类、聚类、条件概率等算法及概率基础；', '6、有计算机视觉、图像处理领域的研发和技术经验；', '7、熟悉深度学习常用的算法和优化策略，熟悉常用机器学习算法，有相关研发经验者优先；', '8、工作责任心强，细致、耐心。']",上海埃帕信息科技有限公司,['150-500人'],"['计算机软件,通信/电信运营、增值服务']",上海-杨浦区,https://jobs.51job.com/shanghai-ypq/121485239.html?s=01&t=0,1.2-1.4万/月,04-25,"['上海-杨浦区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-25发布\xa0\xa0', '\xa0\xa0计算机科学与技术']"
高级推荐算法工程师,"['【职位介绍】', '1. 面向网易游戏大数据，构建模型洞察用户行为动机及目的； ', '2. 基于业务逻辑及玩家行为，建立并优化游戏内不同场景的推荐算法与策略； ', '3. 追踪数据挖掘、推荐算法等领域的发展趋势，将前沿技术应用于具体业务；', '4. 为游戏产品提供高效稳定的推荐算法，直接提升游戏的营收以及用户体验；', '职位要求', '【职位要求】 ', '1. 重点院校计算机、数学、统计学等相关专业本科以上学历； ', '2. 较强的编程能力，熟悉C/C++、Java、Python等任一编程语言，有数据挖掘实践经历，熟悉推荐系统相关理论和以及各类常见机器学习算法； ', '3. 熟悉分布式架构，有linux平台处理海量数据经验以及Spark，Storm, Hadoop相关工作经验者优先； ', '4. 有3年以上推荐算法研发项目经验者优先； ', '5. 热爱网络游戏，对数据持有好奇心，有较好的业务敏感性，能够主动分析发掘业务层面的需求并制定对应的数据方案； ', '6. 具备良好的团队合作精神和沟通能力，具备跨部门项目协调能力；']",网易集团,['10000人以上'],['互联网/电子商务'],广州-天河区,https://jobs.51job.com/guangzhou-thq/119694189.html?s=01&t=0,2-2.5万/月,04-25,"['广州-天河区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布\xa0\xa0', '\xa0\xa0计算机科学 计算机网络']"
算法&深度学习工程师,"['1. 针对游戏、动画、图形、图像等领域，基于深度学习/机器学习进行相关的算法研究和技术开发', '2. 推动相关技术在游戏和动画中的落地和应用，包括内容的自动生成、资源的编辑辅助、视觉效果的改进、', '的性能提升等等', '3. 关注业界最新动态，对相关方向进行前瞻性研究和原型开发', '任职要求：', '1.机算机、数学、统计、AI等相关专业；硕士及以上学历优先考虑', '2.熟练掌握', '等相关语言的编程技术', '有较强的动手和编码能力', '3.熟悉机器学习中特征提取、数据降维等数据处理技术；熟悉分类、聚类、回归、优化等算法', '4.熟练使用至少一种主流深度学习框架，如', '、', '、', '、', '、', '等', '5.有计算机图形、动画、游戏等相关背景者，有', '或', '引擎使用经验者优先考虑', '6.能够阅读英文技术文档及论文，有独立分析解决问题的能力', '7.良好的沟通能力及团队合作精神']",完美世界（北京）总部/完美时空,['500-1000人'],['网络游戏'],北京,https://jobs.51job.com/beijing/120427355.html?s=01&t=0,2.5-3万/月,04-25,"['北京\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
11312Y-算法研究员（NLP）,[],平安科技（深圳）有限公司,['1000-5000人'],"['互联网/电子商务,计算机软件']",北京-朝阳区,https://jobs.51job.com/beijing-cyq/120527206.html?s=01&t=0,2-2.5万/月,04-25,"['北京-朝阳区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
阿里巴巴银泰商业-新零售算法专家,[],阿里巴巴集团,['10000人以上'],['互联网/电子商务'],杭州,https://jobs.51job.com/hangzhou/104867450.html?s=01&t=0,,04-25,"['杭州\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-25发布']"
飞控算法工程师,"['岗位职责：', '1. 进行农用多功能多旋翼飞控算法开发/优化、代码编写、熟悉matlab仿真；', '2. 针对不同机型及功能控制对象结构建立数字模型并设计相应控制策略提高控制系统的动态性能和稳态性能；', '3. 熟悉主流飞控算法、惯性导航算法；', '4. 对飞控外围模块的系统集成，其他业务部门的数据、代码接口对接；', '5. 对PID、自适应控制等控制理论的工程化应用；', '6. 协助团队进行飞控系统集成与整机调试；', '7. 配合嵌入式工程师进行代码移植；', '8. 协助制定产品测试方案，分析测试结果及解决问题；', '9. 不断进行产品更新迭代，贴近用户体验优化系统，配合项目人员进行产品落地；', '10. 负责相关科研课题申报书、研究报告、结题报告等撰写；', '11. 负责项目专利点的撰写及申请；', '12. 撰写相关技术文档、说明书。', '岗位要求：', '1. 本科以上学历，数学、计算机科学、机器人动力学、自动化、电子相关专业；', '2. 三年及以上有相关工作经验优先；', '3. 熟练使用Linux和C/C++语言；', '4. 熟悉数据挖掘和飞控算法等常用算法应用；', '5. 扎实的编程功底，能根据市场需求及用户体验，优化系统结构；', '6. 根据既定时间内完成工作任务并保证工作质量和效率；', '7. 组织协调能力，组织协调相关部门直接的工作，并有良好的对外（供应商）沟通能力']",吉利科技集团,['少于50人'],"['互联网/电子商务,汽车']",珠海-金湾区,https://jobs.51job.com/zhuhai-jwq/120739455.html?s=01&t=0,1.5-2万/月,04-25,"['珠海-金湾区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
算法科学家(SH),"['1. 从事机器学习算法，如贝叶斯分类器、线性分类器、非线性分类器、特征选取和生成、聚类分析等模式识别算法的研究和系统实施以及计算机视觉技术的研究和开发;', 'Engaged in machine learning algorithms, such as Bayesian classifier, linear classifier, non-linear classifier, feature selection and generation, clustering analysis and other pattern recognition algorithm research and system implementation, as well as computer vision technology research and development;', '2. 从事计算机算法，如遗传算法、蚁群算法、免疫算法、粒子群算法、模拟退火算法等智能优化算法的研究和系统实施;', 'Engaged in computer algorithms, such as genetic algorithm, ant colony algorithm, immune algorithm, particle swarm optimization, simulated annealing algorithm and other intelligent optimization algorithm research and system implementation;', '3. 从事深度学习，如前馈深度神经网络、卷积神经网络、递归神经网络以及大规模深度学习运行框架的研究和系统实施;', 'Deep learning, such as feedforward deep neural network, convolution neural network, recursive neural network and large-scale deep learning framework research and system implementation;', '4. 完善AI的发展路线，实现至少在计算机算法、机器学习算法、深度学习算法某一方面的能力点建设，具备研发和应用能力;', 'Complete the development path of AI technology, and realize the competence building in at least one of three aspects, such as computer algorithm, machine learning algorithm, and deep learning algorithm;', '5. 完善与AI相关的跨部门合作项目的开发流程，以及项目完成质量的评价指标;', 'Improve the development process of AI related cross-department cooperation projects, as well as the evaluation index of project completion quality;', '6. 探索人工智能在公司业务中的应用。', 'Application of AI in company business.', '1. 数学、计算机、自动化及其它专业硕士以上学历;', 'Bachelor’s degree or above in Computer Science, Software Engineering or Communication Engineer;', '2. 5年以上工作经验，或相关领域应届博士及以上;', 'IT和工业互联网项目背景优先;', 'Above 8 years’ experience or doctror degree;', 'Experience in cloud application or industry application;', 'Experience in IT and IoT is preferred;', '3. 熟练使用1种以上机器学习及算法开发语言（Matlab/Java/Python/R）;', '爱好算法设计，有扎实的数学基础。', 'Skillful use of more than one machine learning and algorithm development language;', 'Love arithmetic design, with solid mathematical foundation.']",联合汽车电子有限公司（UAES）,['5000-10000人'],['汽车'],上海,https://jobs.51job.com/shanghai/120473451.html?s=01&t=0,4-5万/月,04-25,"['上海\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
大数据算法工程师,"['岗位职责：', '1、负责基于云端大数据平台的海量轨迹数据，完成高精度地图众包业务相关的时空轨迹大数据挖掘与分析技术及核心算法开发；', '2、协助时空轨迹大数据挖掘分析体系的建设，并建立和规范轨迹大数据挖掘模型标准及流程的秩序改进和优化；', '3、协助项目团队做好数据和算法的对接，完成项目的执行及交付；', '任职要求：', '1、计算机、数学、测绘或相关专业本科及以上学历，数学基础良好；', '2、熟悉决策树、聚类、逻辑回归、关联分析、贝叶斯等常用的机器学习相关算法和技术；', '3、熟悉R、Matlab、Python等至少一门数据分析语言和PostgreSQL、Oracle、SQLServer、MySQL等至少一种主流数据库；', '4、熟悉Hadoop、Hive、Spark等大数据处理平台者优先；', '5、有时空轨迹数据处理相关算法开发经验者优先；', '6、熟悉传统地图数据或高精度地图数据者优先；', '                                            ', '7、具备团队合作意识和创新意识，能吃苦耐劳，有较强的学习能力和解决问题的能力，喜欢研究算法和新技术者优先。']",武汉中海庭数据技术有限公司,['150-500人'],['计算机软件'],武汉-洪山区,https://jobs.51job.com/wuhan-hsq/116891455.html?s=01&t=0,1.5-2万/月,04-25,"['武汉-洪山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-25发布']"
算法工程师,['岗位职责：'],远光软件股份有限公司北京分公司,['1000-5000人'],"['计算机软件,互联网/电子商务']",北京-大兴区,https://jobs.51job.com/beijing-dxq/121581977.html?s=01&t=0,1-2万/月,04-25,"['北京-大兴区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
深度学习算法实习生,"['工作职责：', '1.\xa0跟踪计算机视觉/深度学习领域前沿算法；', '2.\xa0负责将***的算法应用到实际场景中；', '3.\xa0在实际场景中不断迭代优化现有算法。', '任职资格：', '1.\xa0全日制硕士及以上学历，计算机、电子工程、自动化相关专业；', '2.\xa0在以下至少一个领域有深入研究：深度学习/机器学习；计算机视觉（图像分类、目标检测、语意分割、实例分割、姿态估计、动作识别等）；图像处理；', '3.\xa0扎实的编程基础，熟悉Python等至少一门脚本语言；', '4.\xa0熟悉至少一种深度学习框架（例如Caffe、\xa0PyTorch、TensorFlow、MXNet等）；', '5.\xa0熟悉本研究领域的最新研究成果、公开数据集和相关的开源项目；', '6.\xa0极强的自学能力和独立思考能力，善于表达自己的想法，具备良好的团队合作精神。', '加分项（非必要）：', '1.\xa0\xa0具备\xa0ACM\xa0等大赛奖牌者优先；\xa0', '2.\xa0在\xa0CVPR、ECCV、ICCV、NeurIPS、ICML、ICLR等相关会议上发表论文者优先。']",上海媒智科技有限公司,['少于50人'],['互联网/电子商务'],上海-徐汇区,https://jobs.51job.com/shanghai-xhq/121581477.html?s=01&t=0,300元/天,04-25,"['上海-徐汇区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa004-25发布']"
算法工程师,"['1、负责行业数据挖掘，研究数据标准化处理流程；', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0']",广东采联采购科技有限公司,['150-500人'],['专业服务(咨询、人力资源、财会)'],广州-越秀区,https://jobs.51job.com/guangzhou-yxq/121581311.html?s=01&t=0,1.5-2万/月,04-25,"['广州-越秀区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
算法实习生,"['工作职责:', '1.在指定框架下，按照规范编写各种基本库函数和子模块开发 ；', '2.完成领导指定的其他工作。', '任职资格:', '1. 熟悉图论相关知识；', '2. 熟悉异常检测，无监督相关内容；', '3. 熟悉python编程；', '4. 有一定算法能力。']",北京升鑫网络科技有限公司,['150-500人'],"['互联网/电子商务,计算机服务(系统、数据服务、维修)']",北京,https://jobs.51job.com/beijing/121581091.html?s=01&t=0,4.5-6千/月,04-25,"['北京\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
音视频算法,"['任职要求：\xa0\xa0', '1.计算机、通信、信号处理等相关专业；', '2.熟悉数字信号处理相关理论，擅长对算法实现和优化；', '3.有音频编解码器或音频信号处理，多媒体通信等相关开发经验；', '4.数字信号处理基础扎实，有直接音效和音频分析开发经验优先\xa0；', '6.熟悉VLC、FFMPEG或Android/iOS\xa0多媒体播放架构优先；', '7.有声音3A算法经验者优先。', '岗位职责：', '1.负责音频技术开发，算法实现和优化等；', '2.移动平台、跨平台代码移植和算法优化；', '3.音频前后处理算法如噪声抑制(NS)、增益控制(AGC)、人声增强、回音消除(AEC)等;', '4.大规模语音及歌声素材的分析处理；', '5.参与音视频相关算法(音效)的前沿技术开发和预研。', '公司福利：', '1.五险一金（试用期即买）、各种带薪假期，每月生日会；', '2.扁平化管理，与CEO勾肩谈未来，谈理想，与其大神切磋技术；', '3.年度体检、年终奖、全勤奖、生日礼金、节日礼金；', '4.提供工作餐，每周下午茶福利；', '5.不定期组织团建活动，如旅游、聚餐等；', '6.我们很重视您的每一个意见和建议；', '7.11点上班，睡自己的觉，让别人挤公交去。']",深圳雷漫网络科技有限公司,['50-150人'],"['计算机软件,网络游戏']",深圳-南山区,https://jobs.51job.com/shenzhen-nsq/121579268.html?s=01&t=0,2.5-4万/月,04-25,"['深圳-南山区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-25发布']"
图像算法研发工程师,"['工作职责：', '1)\xa0负责机器视觉、图像处理算法研究与实现；', '2)\xa0负责软件系统与图像算法的集成、设计和开发。', '任职要求：', '1)\xa0本科及以上学历，自动化、计算机或电子等相关专业毕业，熟练使用C、C++开发，有图像处理系统开发经验；', '2)\xa0具有机器视觉、图像深度学习算法开发经验，熟悉OpenCV、halcon等至少一种算法工具，在图像处理领域发表过相关论文、参加过相关竞赛者优先；', '3)\xa0具有较强的分析能力和较强的创新意识，善于发现问题并提出可行性解决方案，能独立完成相关工作。']",博科视（苏州）技术有限公司,['少于50人'],['计算机软件'],苏州-相城区,https://jobs.51job.com/suzhou-xcq/121578225.html?s=01&t=0,1-2万/月,04-25,"['苏州-相城区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-25发布']"
