title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
自动驾驶路试工程师, 工作职责： 自动驾驶及ADAS测试实施 任职要求： 1.汽车电子专业、动手能力强 2.学习能力强，沟通良好，有责任心 院校： 专业：计算机或者电子工程相关专业、汽车类、电子类、自动化等相关专业 ,光庭信息,互联网 游戏 软件,"股份制企业
",500-2000人, 班车 培训体系 待遇优厚 高效团队 导师帮扶 晋升机会多 商业体检 ,武汉,https://www.shixiseng.com/intern/inn_qmxkv3bhln3c?pcm=pc_SearchList
销售工程师, 【岗位职责】 1．在上级的领导和自我努力下定期完成量化的工作要求，并能独立处理和解决所负责的任务； 2．开发客户资源，寻找潜在客户，完成销售目标； 3．签定销售合同，协调、审核与销售服务有关的事务； 4．负责合作客户及意向客户的日常关系维护； 5．从销售和客户需求的角度，对产品的研发提供指导性建议。 6．针对互联网电商企业进行ERP软件销售，为客户提供互联网+解决方案。 【任职要求】 1．专科及以上学历优秀毕业生； 2．可以熟练使用办公软件； 3．具有较强的沟通能力，协调能力； 4．抗压能力要强，要有上进心，学习能力强； 5. 吾日三省吾身者优先； 6. 狼人杀高阶选手优先。 【销售对象】企业老板，企业中高层管理者，销售对象决定发展的层次，和更多成功人士交流，你将会有更多的机会和更快的发展。 【岗位薪资】 无责底薪3K-8K，高额销售提成，每月400元补助，每月600元房补，双休，六险一金，更多销售激励未完待续。 年轻富有活力的小伙伴，激情昂扬的团队氛围，扁平化的管理模式，能者上的公平晋升机制，期待想要有所作为的你，期待有能力的你，期待准备大展拳脚的你 面对疯狂的电商时代，经济的飞速发展和逐渐攀升的电商热度我们大有可为！ ,掌上先机,互联网 游戏 软件,"民营企业
",500-2000人, 有餐补 轻松活跃 奖金多 薪资高 专人带领 团建 正式员工名额 自由公平 地段好 牛人同事 ,北京,https://www.shixiseng.com/intern/inn_zq96jkohzllm?pcm=pc_SearchList
数据维护实习生, 职位描述：  1、为“车来了”实时公交软件提供后台数据支持；  2、采集产品相关数据，按照既定标准对数据进行编辑加工；对某些特定的数据进行整理及统计；  3、将数据录入数据库，并根据业务动态进行持续的更新及维护；  4、对数据维护工作产生的相关文档进行规范的分类存储及管理；  任职资格：  1、大专及以上学历，理工科背景； 2、工作踏实勤奋，认真细致，理解力强； 3、良好的团队合作意识； 4、具有较强的逻辑思维能力； ,车来了,互联网 游戏 软件,"民营企业
",150-500人, 环境保护 活动多 气氛浓厚 水果咖啡 ,,https://www.shixiseng.com/intern/inn_alsitdscrumf?pcm=pc_SearchList
asp.net开发," 职位描述： 1.负责产品及产品功能的开发； 2.与产品部、实施人员沟通并处理项目问题； 3.修改客户项目提出的个性定制功能。 2. 掌握ASP.NET、C#、CSS、JavaScript、XML、H5页面、jQuery、,AJAX、JOSN等开发技术； 3. 具备C/S,B/S应用程序的开发经验； 4. 熟悉关系数据库知识，熟练编写SQL语言、存储过程；能熟练使用SQL Server数据库或者Oracle数据库； 5. 优秀的面向对象设计经验，熟悉常用的设计模式； 6. 有良好的软件工程知识和质量意识，有优良的编程风格习惯。 ",准望科技,互联网 游戏 软件,"民营企业
",15-50人, 项目实战 武大教授博士团队 合作伙伴型团队 时代前沿技术 ,武汉,https://www.shixiseng.com/intern/inn_mvrowzenrr22?pcm=pc_SearchList
视觉算法实习生," 工作职责:  1.结合机器视觉项目需求，完成相关图像处理，数据挖掘算法的开发、验证及软件实现;  2.机器学习算法在移动端的应用;  3.技术文档的撰写及前沿技术追踪; 任职要求：  1.具有扎实的C/C++或者 Java 编程能力，了解Python, Matlab等脚本语言；  2.具有图像处理、机器视觉等专业技术背景，具备一定的机器视觉算法开发经验；  3.掌握部分·开源机器视觉算法库的实习生优先考虑：OpenCV、Matlab、GraphicsMagick 等（其中OpenCV优先）；  4.具备良好的学习能力，能够熟练阅读英文文献，并根据英文文献快速实现相关算法；  5.具有良好的沟通能力和团队合作精神；  6.一周可实习4天以上,实习期大于3个月。 ",库柏特,互联网 游戏 软件,"民营企业
",50-150人, 高精尖 有活力 大咖云集 弹性工时 晋升空间 福利健全 季度出游 毕业可转正 open老板 青春团队 ,武汉,https://www.shixiseng.com/intern/inn_yqirsdvf5cjo?pcm=pc_SearchList
平面设计师（可远程）, 你将负责 负责海报、banner等营销物料的设计 负责公众号的banner、长图等设计 负责网站（移动端和Web端）的banner等素材设计 我们期待你 首先，有非常好的审美 有做营销物料设计的经验 了解用户心理，知道如何有效抓住attention 有耐心，我们会根据数据分析去不断迭代设计 自律，不拖搞！ 你将学习到 最前沿的私域流量增长策略 了解如何用数据驱动增长 工作地点 & 其他 为了不给疫情添麻烦，我们暂时线上办公 疫情结束后，可以选择来上海浦东on site，也可以选择继续线上办公 薪资：线上面谈 工作时间：弹性工作 ,增长黑盒GrowthBox,互联网 游戏 软件,"民营企业
",少于15人, 90后居多 团队合作好 ,上海市/上海,https://www.shixiseng.com/intern/inn_r1q6bjdysqnp?pcm=pc_SearchList
新媒体运营-微博远程实习生, 【岗位职责】 1. 主要负责超级简历微博矩阵的运营，参与新媒体平台的内容产出和运营工作 2. 了解用户喜好，及时调整推荐，配合热点或时节进行专题策划 3. 结合运营效果进行数据分析，及时调整策略并提出产品需求 4. 策划和执行能提升粉丝数、增强粉丝粘性的活动和传播素材   【职位要求】 1. 微博深度用户，对热点事件有态度有想法不吐不快，出色的文笔，喜欢写作（建议简历中附个人自媒体账号或链接） 2. 有良好的搜索及整合能力，善于学习和研究分析 3. 负责过微博账号或微博矩阵运营的优先 4. 在新浪微博实习过的优先   【福利待遇】 微博MCN操盘手带你做矩阵 提升原创优质内容的能力 100-150元／天的实习津贴＋实习证明，足够优秀还有推荐信和转正机会 与来自高盛、美世咨询、IBM 等大牛团队一起工作 每周分享会教你如何玩转职场，轻松拿到大公司 OFFER 每天获得最新鲜的优质职位信息，每月还有超级简历学习基金助你成长 ,超级简历WonderCV,互联网 游戏 软件,"民营企业
",15-50人, 办公气氛自由 自由发挥平台 90后居多，氛围好 光速发展 大牛带你飞 ,北京市/北京,https://www.shixiseng.com/intern/inn_4mkgbckqwe2u?pcm=pc_SearchList
在线客服, 1.作为在线客服为咨询者解答问题；2.按小时计费，自由接单无须考勤；3.学习最新的产品知识 ,派对家,互联网 游戏 软件,"民营企业
",15-50人, 阿里邻居 制度人性化 活跃的氛围 自由度高 人工智能 四合院办公 舒适员工宿舍 包吃包住 ,,https://www.shixiseng.com/intern/inn_a5bmsp0y96av?pcm=pc_SearchList
产品经理, 岗位描述: 阿里巴巴集团的使命是让天下没有难做的生意，我们寻找心怀梦想的未来产品新星一起践行这一使命。 阿里巴巴旨在赋能企业，帮助其变革营销、销售和经营的方式，提升其效率。我们为商家、品牌及其他企业提供技术基础设施以及营销平台，帮助其借助新技术的力量与用户和客户进行互动，并更高效地进行经营。 我们的业务包括核心商业、云计算、数字媒体及娱乐以及创新业务。除此之外， 我们的非并表关联方蚂蚁金服为我们平台上的消费者和商家提供支付和金融服务。围绕着我们的平台与业务，一个涵盖了消费者、商家、品牌、零售商、第三方服务提供商、战略合作伙伴及其他企业的数字经济体已经建立起来。 作为阿里巴巴的产品经理，你将成为阿里巴巴经济体各个领域的重要发展驱动力，将有机会参与所有阿里巴巴的各个领域的产品，一起见证技术、商业和创新是如何产生化学反应，一起改变行业，改变世界，改变时代。 岗位要求: 我们正在寻找对产品有热情有追求的你，用伟大的产品和世界对话： • 我们希望你能始终保持一颗好奇心，持续思考事物的本质，果敢地做出判断，并且始终如一地关注细节。 • 我们希望你对数据足够敏感，不断探寻数据背后的Why，发现数据中蕴含的巨大能量。 • 坚持做对的事，始终把实现客户价值放在首位。 • 面向本科及以上2021届应届毕业生，计算机相关专业、信息与通信工程、管理学、经济学、统计学、心理学、社会学、应用数学等专业优先。 加入我们，一起改变世界吧！ ,阿里巴巴,互联网 游戏 软件,"民营企业
",2000人以上, 国际平台 用心学到很多 福利好 广阔的平台 有发展 能学习 靠谱 学习平台多 在梦想 ,杭州,https://www.shixiseng.com/intern/inn_6yg8cvigz5bx?pcm=pc_SearchList
用户研究实习生, 岗位描述: 文娱体验官， 是阿里首次推出的文娱向人才培养实习项目，职位方向包括内容运营体验官、创意营销体验官、创意设计体验官、综艺舆情体验官、内容评估体验官、用户研究体验官等。成为文娱体验官，同学将有机会接触优酷、阿里影业、大麦、阿里互娱等文娱多个业务板块，体验内容制作、内容运营、市场创意、用户研究、创意设计等多种职位场景。 如果你热爱文娱行业、喜欢新媒体、热爱影剧综漫，又或者你是影评大神，欢迎你成为阿里文娱体验官。希望你来这里感受阿里文娱的文化和业务，也能够从更多你自己的角度提出年轻化的建议，我们欢迎有创意、有想法、有代表性观点的同学带着你们的态度来到这里，同我们阿里文娱一起将“让年轻人的快乐更阳光”的愿景普惠给更多的文娱用户，给你个机会创造不同，文娱的内容因你而改变！ 岗位要求: 1. 本科及以上学历，心理学、社会学、人类学、统计学、信息科学、传播学、工业设计等相关专业优先； 2. 专业知识扎实，熟悉各种用研工具和方法，包括但不限于用户访谈、问卷调研、焦点小组、可用性测试、眼动实验等，掌握统计分析软件SPSS等； 3. 有需求分析、研究目的和内容的提炼、方法设计、数据分析和报告撰写的经验优先； 4. 有用户理解、用户行为和态度研究、可用性测试、喜好度和满意度研究经验优先 ,阿里巴巴,互联网 游戏 软件,"民营企业
",2000人以上, 国际平台 用心学到很多 福利好 广阔的平台 有发展 能学习 靠谱 学习平台多 在梦想 ,杭州,https://www.shixiseng.com/intern/inn_ltdwn3iatbro?pcm=pc_SearchList
市场营销, 岗位描述: 1. 协助参与年度品牌营销战役，协助团队产出策略和策划方案并落地执行； 2. 协同各方资源，完成整体品牌传播策划并落地执行； 3. 协助策划和打造传播有行业影响力的事件、其他大型创新项目，实现集团品牌可持续心智和影响力的塑造； 4. 协助梳理文娱品牌定位和主张，完成品牌管理规范的产出和落地； 5. 通过增长模型的应用帮助团队实现更高效的正向用户增长。 岗位要求: 1. 本科及以上学历，市场营销、新闻、中文、广告相关专业优先 。 2. 熟练的英语交流能力优先 。 3. 具有自己一套学习方法论和优秀的思考路径。 4. 自我驱动，简单阳光，有审美。 5. 对社会有洞察，精通社交媒体。 6. 有良好的创意能力。 同时，我们还希望你： 1. 学习能力强，对新事物保有好奇心，并能快速适应新环境 2. 良好的沟通能力和团队协同能力；能与他人合作，共同完成目标 3. 对所在领域有热情，相信方法总比困难多，善于独立思考并反思总结 还在犹豫什么？我们期待着你的加入 ,阿里巴巴,互联网 游戏 软件,"民营企业
",2000人以上, 国际平台 用心学到很多 福利好 广阔的平台 有发展 能学习 靠谱 学习平台多 在梦想 ,杭州,https://www.shixiseng.com/intern/inn_uck5dp9g4dwv?pcm=pc_SearchList
产品运营, 岗位描述: 1、根据产品生命周期制定运营策略并协助落地实施。 2、深刻理解和挖掘用户需求和痛点，从用户及运营视角思考产品演进路径，驱动产品优化及创新。 3、通过跟踪分析市场、产品、用户数据，控制运营节奏，有效提升产品转化、留存、活跃，协助达成运营目标。 岗位要求: 1、本科及以上学历，有互联网产品运营相关实习经验，用户增长实习经验者优先。 2、热衷于尝鲜体验互联网软硬件产品，尤其是对App类产品足够敏感。 3、对数据敏感，有严谨的数据思维，善于用数据结果做导向。 4、优秀的逻辑思维、较强的抗压能力。 5、熟练运用互联网效率工具，高效支撑工作。 同时，我们还希望你： 1. 学习能力强，对新事物保有好奇心，并能快速适应新环境 2. 良好的沟通能力和团队协同能力；能与他人合作，共同完成目标 3. 对所在领域有热情，相信方法总比困难多，善于独立思考并反思总结 还在犹豫什么？我们期待着你的加入！ ,阿里巴巴,互联网 游戏 软件,"民营企业
",2000人以上, 国际平台 用心学到很多 福利好 广阔的平台 有发展 能学习 靠谱 学习平台多 在梦想 ,杭州,https://www.shixiseng.com/intern/inn_zqtkz1l0uj6b?pcm=pc_SearchList
爱奇艺泡泡线上实习生（电影）, 【岗位职责】 l 我们需要什么样的你？ -只要你是在校大学生，有充足的在线时间，能及时对任务做出响应 -只要你爱电影，并对剧情走向、制作、演员等方面有独到见解 -只要你有一定的文字基础，是各大社区软件（如微博、豆瓣、知乎、猫眼）的活跃用户，甚至是各大社区软件的重度内容生产者 即可加入我们爱奇艺校园实习生的团队！ 【工作内容】 1. 在爱奇艺泡泡圈子生产优质内容，并引导互动，且及时在线、保持稳定 2. 参与文案策划与内容选题 【任职要求】划重点： 1. 在校大学生，能保证整块、充足的在线时间，能及时对工作消息作出回应 2. 喜欢看电影，有一定阅片量，并对电影内容有自己的见解和判断。微博、豆瓣、知乎、猫眼等社区电影版块活跃用户优先 3. 抓热点能力强，有能力生产能引起讨论的文字内容，网感好 4. 时效性强，能在作品更新起1小时内，快速生产内容并引导用户互动 5. 加分项：基础图片处理能力 6.在校本科或研究生，2021届及以后毕业； 【你将获得】 -福利是什么？ 除了常规实习生福利外，你还能获得 1. 在线实习满三个月即可获得爱奇艺的在线实习证明 2. 飞速进步的文案能力和内容运营经验 3. 明星见面会、爱奇艺活动等线下福利 4. 会员卡、手办礼等周边福利 ,爱奇艺,互联网 游戏 软件,"外资企业
",2000人以上, 视频行业领先地位 全娱乐优势持续提升 科技创意 多元文化 IP生态 AI赋能 悦享品质 12天年假 年轻活力 ,北京,https://www.shixiseng.com/intern/inn_hifrllkzq3ib?pcm=pc_SearchList
新媒体实习生, 该职位接受在家线上实习。 对新媒体感兴趣的同学们， 你是否想来看看，9000W粉丝的新媒体平台是怎样运作的？ 你是否想来试试，独自运营一个粉丝量100W的公众号？ 我们是深圳量子云科技有限公司， 为寻找新媒体的明日之星，在武汉设立了实习生培训基地，现找寻 新媒体编辑实习生：   岗位职责： 1、负责微信公众号的日常运营工作，包括内容编辑、日常维护、粉丝互动、等； 2、高质高效完成稿件撰写，根据制定方向发布优质内容； 3、资料的搜集与编辑整理，挖掘和分析微信用户需求； 任职要求： 1、实习期至少3个月，每周至少3天，一周内能到岗者优先处理； 2、新闻、中文、传播、哲学及相关专业，本科及以上学历； 3、扎实的文字功底，对文章有把控能力，文笔流畅，熟悉各类新媒体传播形式； 4、有时间观念，反应迅速，责任心强，能优质、及时完成每天的任务。 5、有运营微博、微信、网站编辑等相关工作经验者优先；   btw：实习工资本科100元/天，硕士130元/天， 工作地点：5A甲级写字楼 群光中心，距离武汉大学南门只需步行5分钟，目前因疫情，可接受在家线上实习 可提供实习证明，阅读率优秀者另外给予奖金。最终优秀者欢迎加入本公司，待遇优厚，提供深圳户口及五险一金。仅限在校大学生参与。   如果你对于新媒体有想法，欢迎投递简历，我们会对合适的应聘者发送笔试题到简历中提供的邮箱，请投递了简历的童鞋记得随时关注下您的邮箱查收笔试题并及时反馈。 ,量子云,互联网 游戏 软件,"民营企业
",150-500人, 千万粉丝大号 气氛活跃 90后 地铁口附近5A级写字楼 弹性制上班 周末双休 朝九晚六 前景广阔 福利待遇优厚 ,深圳,https://www.shixiseng.com/intern/inn_fkwzljyhqhzc?pcm=pc_SearchList
实习产品经理, 该岗位支持异地线上作业1.负责联系各末端物流人员2.负责培训末端物流人员的操作规范3.负责收集和反馈物流人员的意见和问题4.负责在各群在中发布消息该岗位作为市场部负责人的选拔岗位，需要：1.能够承受一定的工作压力2.能够完成上级交由的任务3.很有事业心4.上升通道明显5.负责管理和协调其他部门 ,派对家,互联网 游戏 软件,"民营企业
",15-50人, 阿里邻居 制度人性化 活跃的氛围 自由度高 人工智能 四合院办公 舒适员工宿舍 包吃包住 ,,https://www.shixiseng.com/intern/inn_fdwmm1s6ag5y?pcm=pc_SearchList
前端实习生, 岗位职责：  负责某款小程序的开发； 岗位要求： 1. 保证每周至少4天以上全职实习时间，实习时间不得低于3个月； 2. 本科以上学历，985/211院校，计算机相关专业，技术优秀优先； 3. 熟练掌握Web前端技术CSS/HTML/Javascript，有html5/css3开发经验；有微信小程序开发经验优先。 4. 至少熟悉React angular vue中的一个，或者熟悉类似的Web前端框架 5. 良好的编程习惯和较强的的学习能力； 6. 有责任感和良好的团队合作精神； ,跟谁学,教育 培训,"2000人以上
",北京, 高薪 平台大 升职机会多 ,,https://www.shixiseng.com/intern/inn_g1ap3ba1x7ch?pcm=pc_SearchList
校园经纪人, 人人网作为中国唯一一家从校园走出来的纽交所上市公司，一直拥有纯正的校园血液，更是培养出众多优秀的校园市场人才。自从去年转型校园直播社交平台，人人重新焕发了新鲜的活力，用户量和收入猛增。随着业务量的不断壮大，现急需全国招募，优质经纪人，负责人人在校园的，签约主播拓展。人人校园经纪人要求:在校大学生有较为充足的时间校园资源丰富有能够向上奋斗的 勇气和韧劲福利薪酬：首月按照推荐费结算：推荐费+奖金+校园扶持次月底薪+奖金+校园扶持 ,人人网,互联网 游戏 软件,"民营企业
",2000人以上, 节假福利 互信互爱 ,北京,https://www.shixiseng.com/intern/inn_jmb1sbktj1bi?pcm=pc_SearchList
意大利语翻译实习生, 项目背景：参与人工智能翻译数据处理项目 工作地点：不限 工作要求：拥有良好的意大利水平以中意互译功底，专业大三及以上最佳，C1、德福16分以上有翻译经验的同学优先。 工作内容：短句子翻译，用于翻译机再学习，以此不断优化AI翻译效果。 工作时间：线上工作，一天在线时间需要在4小时及以上 入职时间：即刻入职 实习时间：2个月 工作待遇：80～150元天（按量计酬，多劳多得，具体面谈），工作负责，可提供实习证明 招聘流程：投递简历——人事初筛——部门复核（线上测试）——录用入职 ,独角鲸翻译工作室,互联网 游戏 软件,"民营企业
",少于15人, soho办公 自由 资深导师 开放创新 培训 很好的学习成长氛围 ,武汉,https://www.shixiseng.com/intern/inn_sozoubwn7bef?pcm=pc_SearchList
推广实习生9, 年轻有颜会老，幸福恋爱会吵 事业起步一切才有了依靠！会变的更好 实习僧——找实习，就上实习僧 你需要做的： 1、扫码进入职位详情 2、点击立即投递，如果简历已经完善到60%以上可以直接投递。如未完善到60%请先完善简历后产生投递。 3、任务完成，收取佣金。 ,实习僧,互联网 游戏 软件,"150-500人
",四川, 零食水果 定期培训 ,,https://www.shixiseng.com/intern/inn_qnrxnvozx0y1?pcm=pc_SearchList
视频审核, 【工作内容】对用户上传到网站的视频、图片、评论等内容进行审核，及时删除违反国家   法律规定的内容，维护网站的绿色、正常秩序；处理用户对于节目的举报以及其他信息反馈。【任职要求】1、有较强的学习能力，熟记相关规则； 2、具有较强的组织计划能力、协调能力及执行能力，善于团队合作； 3、了解重大新闻事件和新闻背景，对时政内容较敏感； 4、大专及以上学历，工作经验不限，男女不限（可接受应届毕业生） ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_msbliuomiu3l?pcm=pc_SearchList
人工智能-无人车数据标注员, 【岗位职责】 1.协助项目经理完成AI数据标注、质检工作。 2.协助项目经理完成对数据的采集，拍摄照片，视频等。 2.对数据进行统计，资料总结。 3.完成项目经理交办的其他工作。 【任职要求】 1.理解能力及适应能力强，可快速上手工作。 2.抗压能力强，能够适应工作压力。 3.思维灵活，善于总结。 4.乐观开朗，乐于与人交流。 5.有团队精神，可与团队合作完成工作。 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_rglengxfzoe8?pcm=pc_SearchList
人工智能-金融数据训练师, 【岗位职责】 1．理解业务需求，明确标注目标，运用工具对金融文本等数据进行整理和标注； 2．对标注结果进行质量评估，发现关键问题，反馈标注结果，优化标注质量； 3．优化标注工具和方法，完善标注工作流程和规范； 4．与数据工程师等技术人员合作，高效、精准、按期完成各项数据集标注工作。 【任职要求】 1．本科及以上学历； 2． 大学英语四级及以上，阅读能力优秀； 3． 逻辑思维强，能够积极思考和改进数据处理技巧和方法； 4． 专业不限，有财务、金融知识基础优先，对金融大数据行业有兴趣优先。 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_k4lg8k5blti7?pcm=pc_SearchList
Java开发工程师J10924, 工作职责 1.根据总体设计完成模块设计； 2.完成模块代码编写、单元测试、代码维护工作； 3.编写技术文档，并对有关人员进行培训。 任职资格 1.计算机相关专业，大学本科及以上学历； 2.熟悉常见数据结构和算法，熟悉Gof常用设计模式，能够根据实际需求灵活选择； 3.熟悉正则表达式； 4.精通Java多线程编程（优先考虑）； 5.了解Git版本控制，以及Maven构建工具，熟悉Linux常用命令（能够编写shell脚本优先考虑）。 工作地点：北京，武汉，西安 ,天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_w3blvencmrvk?pcm=pc_SearchList
Linux C/C++开发工程师J10921, 工作职责 1.根据总体设计完成模块设计； 2.完成模块代码编写、单元测试、代码维护工作； 3.编写技术文档，并对有关人员进行培训。 任职资格 1.计算机相关专业，大学本科以上学历； 2.熟悉ISO9000/CMMI规范，熟悉软件工程原理，具有软件质量意识； 3.熟悉TCP/IP原理，有网络编程经验； 4.熟悉linux环境下C/C++语言编程编程，有linux内核编程经验。 工作地点：北京、武汉 ,天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_5mxnmsis0mf7?pcm=pc_SearchList
渗透测试工程师J10933, 工作职责 1.负责公司承接的渗透测试项目； 2.跟踪国际/国内安全社区的安全动态，进行安全漏洞分析、研究与挖掘，并进行预警； 3.协助做好信息安全风险应急响应工作。 任职资格 1.计算机相关专业，大学本科及以上学历； 2.熟悉渗透测试步骤、方法、流程，熟练使用一定量的渗透测试工具； 3.熟悉攻击的各类技术及方法，对各类操作系统、应用平台的弱点有较深入的理解； 4.熟悉常见脚本语言，能够进行WEB渗透测试、恶意代码检测和分析； 5.有一定代码编写能力，至少掌握两种以上常见编程语言； 6.主动性强，具有良好的沟通、协调和组织能力和文档编写能力，逻辑性强，具有较强的责任感、具备能够独立的开展工作的能力；能熟练阅读英文文档。 工作地点：北京、上海、广州、西安、成都、南昌 ,天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_generakjtgoo?pcm=pc_SearchList
技术支持工程师（大数据方向）J10937, 工作职责 1.参与部门产品设计与开发； 2.负责相关算法实现； 3.相关技术预研和维护。 任职资格 1.计算机相关专业，大学本科及以上学历； 2.熟练使用Java语言，至少有一门脚本语言基础，编程基本功扎实； 3.熟悉Hadoop、Hbase、Spark、Storm等框架，有使用经验； 4.熟悉机器学习相关算法； 5.具备良好的沟通和协同工作能力。 工作地点 北京、西安。 ,天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_pjzmlxtes9mk?pcm=pc_SearchList
渠道销售经理J10946," 工作职责 1.承担区域各级合作伙伴拓展、维护； 2.承担区域分销及商业行业销售任务； 3.对渠道进行日常管理，按照公司要求考核渠道例行市场动作； 4.承接公司统一的区域渠道品牌建设； 5.承接区域经销商赋能组织工作。 任职资格 1.大学本科以上学历； 2.有较强的沟通能力，良好的协调能力及分析和解决问题的能力； 3.有较强的事业心，具备一定的领导能力； 4.具有较强的学习能力，具有IT行业、信息安全等销售经验者优先。 工作地点： 北京市,南昌市,延边朝鲜族自治州,吉林市,通化市,济南市,青岛市,滨州市,潍坊市,合肥市。 ",天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_y1gxmzoacsss?pcm=pc_SearchList
行业销售经理J10941," 工作职责 1.根据公司提供的客户资源分析潜在客户的需求； 2.负责行业客户的市场拓展，维护及增进已有客户关系； 3.根据公司发展规划，持续完成每月销售指标。 任职资格 1.大学本科以上学历，致力于长期在网络安全行业发展 ； 2.有良好的沟通能力，亲和力强、服务意识强； 3.积极正向，有超强的企图心和极高的自我管理能力 。 工作地点： 北京市,南昌市,郑州市,驻马店市,商丘市,洛阳市,新乡市,濮阳市,济南市,青岛市。 ",天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_9tati5vx7axv?pcm=pc_SearchList
测试工程师J10930, 工作职责 1.新产品售后工作，负责进行新产品实施支持、排错及方案支撑； 2.产品测试工作，负责进行产品项目现场测试与支持； 3.负责产品的日常技术支持、问题处理及远程调试。 任职资格 1.计算机相关专业，大学本科及以上学历； 2.熟悉二三层网网络转发原理，了解TCP/IP协议和应用层协议，能够分析简单网络； 3.熟悉主流交换、路由等网络设备和安全设备的配置操作； 4.具有良好的书写文档能力和沟通能力，良好的工作态度，有上进心，学习能力强，思路清晰； 5.能够接受公司工作安排，适应短期出差。 工作地点：北京，武汉，西安。 ,天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_9rnviscz3iaz?pcm=pc_SearchList
行业销售经理J10953," 工作职责 1.根据公司提供的客户资源分析潜在客户的需求； 2.负责行业客户的市场拓展，维护及增进已有客户关系； 3.根据公司发展规划，持续完成每月销售指标。 任职资格 1.大学本科以上学历，致力于长期在网络安全行业发展 ； 2.有良好的沟通能力，亲和力强、服务意识强； 3.积极正向，有超强的企图心和极高的自我管理能力 。 工作地点： 潍坊市,合肥市,滨州市,深圳市,香港。 ",天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_lc902kqxkbuv?pcm=pc_SearchList
人力资源实习生, 1、根据现有编制及业务发展需求，协助上级确定招聘目标，汇总岗位需求数目和人员需求数目，制定并执行招聘计划； 2、调查公司所需人才的外部人力资源存量与分布状况，并进行有效分析，对招聘渠道实施规划、开发、维护、拓展，保证人才信息量大、层次丰富、质量高，确保招聘渠道能有效满足公司的用人需求； 3、发布职位需求信息，做好公司形象宣传； 4、搜集简历，对简历进行分类、筛选，安排聘前测试，确定面试名单； 5、负责招聘广告的撰写，招聘网站的维护和更新，以及招聘网站的信息沟通； ,环图技术,互联网 游戏 软件,"民营企业
",50-150人, 免费水果 办公气氛自由 经常旅游 学习平台广 ,武汉,https://www.shixiseng.com/intern/inn_rbpifkavcusl?pcm=pc_SearchList
【京东新通路】Java开发工程师实习生（武汉）, 1、具有非常强的责任心，能够承担压力做事细心，参与独立系统的设计、开发、维护工作 2、了解web前端开发的基础知识，会面向对象程序设计（OOP）与基本的设计模式，了解linux及基本的操作命令 3、具有良好的算法基础及系统分析能力 任职要求： 1、2020年10月1日至2021年9月30日期间毕业 2、具有较好的沟通表达能力，有良好的团队协作意识 3、对生活充满热情，乐观积极，认同京东企业文化。 ,京东,交通 贸易 物流,"民营企业
",2000人以上, 年轻、活力 思想碰撞 广阔的职业发展平台 发展空间巨大 双休&amp;amp;amp;amp;amp;;五险 待遇优厚 良好的工作环境 ,武汉,https://www.shixiseng.com/intern/inn_qwevh4llx8mq?pcm=pc_SearchList
线上日语OCR标注, 【工作内容】 对比图片和原始文本文字是否一致。 【工作要求】 1.本科及以上学历，日语专业大三及以上 2.认真负责，空闲时间较多； 3.自备Windows系统电脑。 【工作时间】 1.项目工期60天； 2.每天至少工作三个小时，时间自由选择。 【薪资待遇】   具体按量结算，时薪约20+ ,HTRS,互联网 游戏 软件,"股份制企业
",150-500人, ,北京,https://www.shixiseng.com/intern/inn_ons00oswk5jg?pcm=pc_SearchList
